material_code,date,shop,leadtime_days
100396,2025-04-01 18:18:15.938575,Piacenza,14.8
100396,2025-05-01 18:18:15.938575,Piacenza,13.5
100396,2025-06-01 18:18:15.938575,Piacenza,11.6
100396,2025-07-01 18:18:15.938575,Piacenza,14.2
100396,2025-08-01 18:18:15.938575,Piacenza,13.5
100396,2025-09-01 18:18:15.938575,Piacenza,17.1
100396,2025-10-01 18:18:15.938575,Piacenza,17.5
100396,2025-11-01 18:18:15.938575,Piacenza,9.9
100396,2025-12-01 18:18:15.938575,Piacenza,15.9
100396,2026-01-01 18:18:15.938575,Piacenza,16.5
100397,2024-02-01 18:18:15.938575,Piacenza,10.0
100397,2024-03-01 18:18:15.938575,Piacenza,15.7
100397,2024-04-01 18:18:15.938575,Piacenza,16.7
100397,2024-05-01 18:18:15.938575,Piacenza,11.2
100397,2024-06-01 18:18:15.938575,Piacenza,13.3
100397,2024-07-01 18:18:15.938575,Piacenza,14.6
100397,2024-08-01 18:18:15.938575,Piacenza,15.7
100397,2024-09-01 18:18:15.938575,Piacenza,11.0
100397,2024-10-01 18:18:15.938575,Piacenza,17.5
100397,2024-11-01 18:18:15.938575,Piacenza,7.9
100397,2024-12-01 18:18:15.938575,Piacenza,18.0
100397,2025-01-01 18:18:15.938575,Piacenza,15.7
100397,2025-02-01 18:18:15.938575,Piacenza,12.1
100397,2025-03-01 18:18:15.938575,Piacenza,16.6
100397,2025-04-01 18:18:15.938575,Piacenza,10.9
100397,2025-05-01 18:18:15.938575,Piacenza,14.3
100397,2025-06-01 18:18:15.938575,Piacenza,14.7
100397,2025-07-01 18:18:15.938575,Piacenza,14.7
100397,2025-08-01 18:18:15.938575,Piacenza,11.5
100397,2025-09-01 18:18:15.938575,Piacenza,12.5
100397,2025-10-01 18:18:15.938575,Piacenza,14.4
100397,2025-11-01 18:18:15.938575,Piacenza,11.8
100397,2025-12-01 18:18:15.938575,Piacenza,14.8
100397,2026-01-01 18:18:15.938575,Piacenza,12.2
100398,2024-02-01 18:18:15.938575,Piacenza,17.0
100398,2024-03-01 18:18:15.938575,Piacenza,18.7
100398,2024-04-01 18:18:15.938575,Piacenza,13.1
100398,2024-05-01 18:18:15.938575,Piacenza,16.8
100398,2024-06-01 18:18:15.938575,Piacenza,13.4
100398,2024-07-01 18:18:15.938575,Piacenza,11.2
100398,2024-08-01 18:18:15.938575,Piacenza,12.7
100398,2024-09-01 18:18:15.938575,Piacenza,14.3
100398,2024-10-01 18:18:15.938575,Piacenza,8.6
100398,2024-11-01 18:18:15.938575,Piacenza,15.9
100398,2024-12-01 18:18:15.938575,Piacenza,14.3
100398,2025-01-01 18:18:15.938575,Piacenza,17.0
100398,2025-02-01 18:18:15.938575,Piacenza,15.8
100398,2025-03-01 18:18:15.938575,Piacenza,14.4
100398,2025-04-01 18:18:15.938575,Piacenza,12.9
100398,2025-05-01 18:18:15.938575,Piacenza,18.6
100398,2025-06-01 18:18:15.938575,Piacenza,20.5
100398,2025-07-01 18:18:15.938575,Piacenza,13.0
100398,2025-08-01 18:18:15.938575,Piacenza,17.1
100398,2025-09-01 18:18:15.938575,Piacenza,11.9
100398,2025-10-01 18:18:15.938575,Piacenza,12.2
100398,2025-11-01 18:18:15.938575,Piacenza,12.8
100398,2025-12-01 18:18:15.938575,Piacenza,16.1
100398,2026-01-01 18:18:15.938575,Piacenza,10.8
100399,2024-02-01 18:18:15.938575,Piacenza,18.6
100399,2024-03-01 18:18:15.938575,Piacenza,16.8
100399,2024-04-01 18:18:15.938575,Piacenza,16.0
100399,2024-05-01 18:18:15.938575,Piacenza,13.1
100399,2024-06-01 18:18:15.938575,Piacenza,16.5
100399,2024-07-01 18:18:15.938575,Piacenza,5.2
100399,2024-08-01 18:18:15.938575,Piacenza,15.3
100399,2024-09-01 18:18:15.938575,Piacenza,14.5
100399,2024-10-01 18:18:15.938575,Piacenza,8.3
100399,2024-11-01 18:18:15.938575,Piacenza,15.2
100399,2024-12-01 18:18:15.938575,Piacenza,15.8
100399,2025-01-01 18:18:15.938575,Piacenza,8.4
100399,2025-02-01 18:18:15.938575,Piacenza,10.4
100399,2025-03-01 18:18:15.938575,Piacenza,20.2
100399,2025-04-01 18:18:15.938575,Piacenza,13.4
100399,2025-05-01 18:18:15.938575,Piacenza,16.9
100399,2025-06-01 18:18:15.938575,Piacenza,17.4
100399,2025-07-01 18:18:15.938575,Piacenza,15.2
100399,2025-08-01 18:18:15.938575,Piacenza,17.1
100399,2025-09-01 18:18:15.938575,Piacenza,7.7
100399,2025-10-01 18:18:15.938575,Piacenza,13.3
100399,2025-11-01 18:18:15.938575,Piacenza,5.0
100399,2025-12-01 18:18:15.938575,Piacenza,8.8
100399,2026-01-01 18:18:15.938575,Piacenza,12.4
100400,2024-02-01 18:18:15.938575,Piacenza,12.0
100400,2024-03-01 18:18:15.938575,Piacenza,14.1
100400,2024-04-01 18:18:15.938575,Piacenza,13.9
100400,2024-05-01 18:18:15.938575,Piacenza,14.4
100400,2024-06-01 18:18:15.938575,Piacenza,14.5
100400,2024-07-01 18:18:15.938575,Piacenza,15.0
100400,2024-08-01 18:18:15.938575,Piacenza,11.1
100400,2024-09-01 18:18:15.938575,Piacenza,11.8
100400,2024-10-01 18:18:15.938575,Piacenza,13.9
100400,2024-11-01 18:18:15.938575,Piacenza,13.9
100400,2024-12-01 18:18:15.938575,Piacenza,10.8
100400,2025-01-01 18:18:15.938575,Piacenza,17.2
100400,2025-02-01 18:18:15.938575,Piacenza,16.2
100400,2025-03-01 18:18:15.938575,Piacenza,11.4
100400,2025-04-01 18:18:15.938575,Piacenza,13.4
100400,2025-05-01 18:18:15.938575,Piacenza,20.0
100400,2025-06-01 18:18:15.938575,Piacenza,14.5
100400,2025-07-01 18:18:15.938575,Piacenza,15.2
100400,2025-08-01 18:18:15.938575,Piacenza,12.2
100400,2025-09-01 18:18:15.938575,Piacenza,13.1
100400,2025-10-01 18:18:15.938575,Piacenza,18.5
100400,2025-11-01 18:18:15.938575,Piacenza,14.3
100400,2025-12-01 18:18:15.938575,Piacenza,13.8
100400,2026-01-01 18:18:15.938575,Piacenza,14.0
100401,2024-02-01 18:18:15.938575,Piacenza,21.6
100401,2024-03-01 18:18:15.938575,Piacenza,14.1
100401,2024-04-01 18:18:15.938575,Piacenza,11.5
100401,2024-05-01 18:18:15.938575,Piacenza,12.0
100401,2024-06-01 18:18:15.938575,Piacenza,16.3
100401,2024-07-01 18:18:15.938575,Piacenza,9.7
100401,2024-08-01 18:18:15.938575,Piacenza,15.4
100401,2024-09-01 18:18:15.938575,Piacenza,11.8
100401,2024-10-01 18:18:15.938575,Piacenza,8.4
100401,2024-11-01 18:18:15.938575,Piacenza,11.1
100401,2024-12-01 18:18:15.938575,Piacenza,14.1
100401,2025-01-01 18:18:15.938575,Piacenza,18.2
100401,2025-02-01 18:18:15.938575,Piacenza,16.7
100401,2025-03-01 18:18:15.938575,Piacenza,13.1
100401,2025-04-01 18:18:15.938575,Piacenza,16.9
100401,2025-05-01 18:18:15.938575,Piacenza,12.9
100401,2025-06-01 18:18:15.938575,Piacenza,9.6
100401,2025-07-01 18:18:15.938575,Piacenza,14.1
100401,2025-08-01 18:18:15.938575,Piacenza,9.5
100401,2025-09-01 18:18:15.938575,Piacenza,16.4
100401,2025-10-01 18:18:15.938575,Piacenza,16.4
100401,2025-11-01 18:18:15.938575,Piacenza,11.4
100401,2025-12-01 18:18:15.938575,Piacenza,14.4
100401,2026-01-01 18:18:15.938575,Piacenza,14.4
100402,2024-02-01 18:18:15.938575,Piacenza,16.6
100402,2024-03-01 18:18:15.938575,Piacenza,10.3
100402,2024-04-01 18:18:15.938575,Piacenza,15.8
100402,2024-05-01 18:18:15.938575,Piacenza,10.0
100402,2024-06-01 18:18:15.938575,Piacenza,16.3
100402,2024-07-01 18:18:15.938575,Piacenza,17.2
100402,2024-08-01 18:18:15.938575,Piacenza,12.0
100402,2024-09-01 18:18:15.938575,Piacenza,17.7
100402,2024-10-01 18:18:15.938575,Piacenza,9.3
100402,2024-11-01 18:18:15.938575,Piacenza,17.3
100402,2024-12-01 18:18:15.938575,Piacenza,18.3
100402,2025-01-01 18:18:15.938575,Piacenza,15.0
100402,2025-02-01 18:18:15.938575,Piacenza,13.4
100402,2025-03-01 18:18:15.938575,Piacenza,14.9
100402,2025-04-01 18:18:15.938575,Piacenza,12.2
100402,2025-05-01 18:18:15.938575,Piacenza,21.9
100402,2025-06-01 18:18:15.938575,Piacenza,12.2
100402,2025-07-01 18:18:15.938575,Piacenza,18.0
100402,2025-08-01 18:18:15.938575,Piacenza,11.8
100402,2025-09-01 18:18:15.938575,Piacenza,18.8
100402,2025-10-01 18:18:15.938575,Piacenza,20.0
100402,2025-11-01 18:18:15.938575,Piacenza,15.2
100402,2025-12-01 18:18:15.938575,Piacenza,14.9
100402,2026-01-01 18:18:15.938575,Piacenza,11.1
100403,2024-02-01 18:18:15.938575,Piacenza,10.8
100403,2024-03-01 18:18:15.938575,Piacenza,14.9
100403,2024-04-01 18:18:15.938575,Piacenza,18.4
100403,2024-05-01 18:18:15.938575,Piacenza,12.4
100403,2024-06-01 18:18:15.938575,Piacenza,20.6
100403,2024-07-01 18:18:15.938575,Piacenza,12.2
100403,2024-08-01 18:18:15.938575,Piacenza,14.7
100403,2024-09-01 18:18:15.938575,Piacenza,14.7
100403,2024-10-01 18:18:15.938575,Piacenza,13.7
100403,2024-11-01 18:18:15.938575,Piacenza,7.9
100403,2024-12-01 18:18:15.938575,Piacenza,12.1
100403,2025-01-01 18:18:15.938575,Piacenza,14.6
100403,2025-02-01 18:18:15.938575,Piacenza,13.7
100403,2025-03-01 18:18:15.938575,Piacenza,15.9
100403,2025-04-01 18:18:15.938575,Piacenza,16.3
100403,2025-05-01 18:18:15.938575,Piacenza,13.3
100403,2025-06-01 18:18:15.938575,Piacenza,11.1
100403,2025-07-01 18:18:15.938575,Piacenza,18.6
100403,2025-08-01 18:18:15.938575,Piacenza,9.9
100403,2025-09-01 18:18:15.938575,Piacenza,12.2
100403,2025-10-01 18:18:15.938575,Piacenza,11.5
100403,2025-11-01 18:18:15.938575,Piacenza,16.2
100403,2025-12-01 18:18:15.938575,Piacenza,18.0
100403,2026-01-01 18:18:15.938575,Piacenza,13.5
100404,2024-02-01 18:18:15.938575,Piacenza,14.7
100404,2024-03-01 18:18:15.938575,Piacenza,15.3
100404,2024-04-01 18:18:15.938575,Piacenza,19.4
100404,2024-05-01 18:18:15.938575,Piacenza,8.7
100404,2024-06-01 18:18:15.938575,Piacenza,16.2
100404,2024-07-01 18:18:15.938575,Piacenza,15.1
100404,2024-08-01 18:18:15.938575,Piacenza,12.9
100404,2024-09-01 18:18:15.938575,Piacenza,15.0
100404,2024-10-01 18:18:15.938575,Piacenza,16.2
100404,2024-11-01 18:18:15.938575,Piacenza,15.7
100404,2024-12-01 18:18:15.938575,Piacenza,20.5
100404,2025-01-01 18:18:15.938575,Piacenza,14.4
100404,2025-02-01 18:18:15.938575,Piacenza,14.1
100404,2025-03-01 18:18:15.938575,Piacenza,13.5
100404,2025-04-01 18:18:15.938575,Piacenza,15.7
100404,2025-05-01 18:18:15.938575,Piacenza,13.9
100404,2025-06-01 18:18:15.938575,Piacenza,14.0
100404,2025-07-01 18:18:15.938575,Piacenza,14.1
100404,2025-08-01 18:18:15.938575,Piacenza,13.6
100404,2025-09-01 18:18:15.938575,Piacenza,12.2
100404,2025-10-01 18:18:15.938575,Piacenza,15.3
100404,2025-11-01 18:18:15.938575,Piacenza,13.1
100404,2025-12-01 18:18:15.938575,Piacenza,15.8
100404,2026-01-01 18:18:15.938575,Piacenza,14.3
100405,2024-02-01 18:18:15.938575,Piacenza,12.8
100405,2024-03-01 18:18:15.938575,Piacenza,18.7
100405,2024-04-01 18:18:15.938575,Piacenza,13.7
100405,2024-05-01 18:18:15.938575,Piacenza,15.9
100405,2024-06-01 18:18:15.938575,Piacenza,11.9
100405,2024-07-01 18:18:15.938575,Piacenza,7.9
100405,2024-08-01 18:18:15.938575,Piacenza,12.3
100405,2024-09-01 18:18:15.938575,Piacenza,7.6
100405,2024-10-01 18:18:15.938575,Piacenza,13.3
100405,2024-11-01 18:18:15.938575,Piacenza,18.4
100405,2024-12-01 18:18:15.938575,Piacenza,11.3
100405,2025-01-01 18:18:15.938575,Piacenza,7.7
100405,2025-02-01 18:18:15.938575,Piacenza,18.5
100405,2025-03-01 18:18:15.938575,Piacenza,12.6
100405,2025-04-01 18:18:15.938575,Piacenza,14.0
100405,2025-05-01 18:18:15.938575,Piacenza,16.4
100405,2025-06-01 18:18:15.938575,Piacenza,15.6
100405,2025-07-01 18:18:15.938575,Piacenza,16.3
100405,2025-08-01 18:18:15.938575,Piacenza,16.7
100405,2025-09-01 18:18:15.938575,Piacenza,8.8
100405,2025-10-01 18:18:15.938575,Piacenza,9.8
100405,2025-11-01 18:18:15.938575,Piacenza,17.5
100405,2025-12-01 18:18:15.938575,Piacenza,11.7
100405,2026-01-01 18:18:15.938575,Piacenza,12.0
100406,2024-02-01 18:18:15.938575,Piacenza,10.2
100406,2024-03-01 18:18:15.938575,Piacenza,12.8
100406,2024-04-01 18:18:15.938575,Piacenza,13.0
100406,2024-05-01 18:18:15.938575,Piacenza,11.2
100406,2024-06-01 18:18:15.938575,Piacenza,10.8
100406,2024-07-01 18:18:15.938575,Piacenza,15.0
100406,2024-08-01 18:18:15.938575,Piacenza,11.6
100406,2024-09-01 18:18:15.938575,Piacenza,12.2
100406,2024-10-01 18:18:15.938575,Piacenza,7.4
100406,2024-11-01 18:18:15.938575,Piacenza,19.8
100406,2024-12-01 18:18:15.938575,Piacenza,16.8
100406,2025-01-01 18:18:15.938575,Piacenza,12.5
100406,2025-02-01 18:18:15.938575,Piacenza,11.3
100406,2025-03-01 18:18:15.938575,Piacenza,14.0
100406,2025-04-01 18:18:15.938575,Piacenza,14.0
100406,2025-05-01 18:18:15.938575,Piacenza,10.2
100406,2025-06-01 18:18:15.938575,Piacenza,6.3
100406,2025-07-01 18:18:15.938575,Piacenza,12.4
100406,2025-08-01 18:18:15.938575,Piacenza,9.3
100406,2025-09-01 18:18:15.938575,Piacenza,14.5
100406,2025-10-01 18:18:15.938575,Piacenza,14.5
100406,2025-11-01 18:18:15.938575,Piacenza,11.1
100406,2025-12-01 18:18:15.938575,Piacenza,12.4
100406,2026-01-01 18:18:15.938575,Piacenza,19.3
100407,2024-02-01 18:18:15.938575,Piacenza,16.3
100407,2024-03-01 18:18:15.938575,Piacenza,12.6
100407,2024-04-01 18:18:15.938575,Piacenza,20.9
100407,2024-05-01 18:18:15.938575,Piacenza,10.4
100407,2024-06-01 18:18:15.938575,Piacenza,11.6
100407,2024-07-01 18:18:15.938575,Piacenza,13.7
100407,2024-08-01 18:18:15.938575,Piacenza,9.4
100407,2024-09-01 18:18:15.938575,Piacenza,19.4
100407,2024-10-01 18:18:15.938575,Piacenza,14.5
100407,2024-11-01 18:18:15.938575,Piacenza,11.6
100407,2024-12-01 18:18:15.938575,Piacenza,15.3
100407,2025-01-01 18:18:15.938575,Piacenza,14.4
100407,2025-02-01 18:18:15.938575,Piacenza,13.1
100407,2025-03-01 18:18:15.938575,Piacenza,10.4
100407,2025-04-01 18:18:15.938575,Piacenza,9.7
100407,2025-05-01 18:18:15.938575,Piacenza,20.6
100407,2025-06-01 18:18:15.938575,Piacenza,9.9
100407,2025-07-01 18:18:15.938575,Piacenza,19.1
100407,2025-08-01 18:18:15.938575,Piacenza,11.5
100407,2025-09-01 18:18:15.938575,Piacenza,16.4
100407,2025-10-01 18:18:15.938575,Piacenza,15.4
100407,2025-11-01 18:18:15.938575,Piacenza,16.0
100407,2025-12-01 18:18:15.938575,Piacenza,16.2
100407,2026-01-01 18:18:15.938575,Piacenza,9.2
100408,2024-02-01 18:18:15.938575,Piacenza,12.0
100408,2024-03-01 18:18:15.938575,Piacenza,9.9
100408,2024-04-01 18:18:15.938575,Piacenza,14.6
100408,2024-05-01 18:18:15.938575,Piacenza,10.0
100408,2024-06-01 18:18:15.938575,Piacenza,8.1
100408,2024-07-01 18:18:15.938575,Piacenza,13.3
100408,2024-08-01 18:18:15.938575,Piacenza,7.4
100408,2024-09-01 18:18:15.938575,Piacenza,14.8
100408,2024-10-01 18:18:15.938575,Piacenza,10.2
100408,2024-11-01 18:18:15.938575,Piacenza,11.5
100408,2024-12-01 18:18:15.938575,Piacenza,7.2
100408,2025-01-01 18:18:15.938575,Piacenza,19.0
100408,2025-02-01 18:18:15.938575,Piacenza,9.6
100408,2025-03-01 18:18:15.938575,Piacenza,12.9
100408,2025-04-01 18:18:15.938575,Piacenza,8.6
100408,2025-05-01 18:18:15.938575,Piacenza,11.5
100408,2025-06-01 18:18:15.938575,Piacenza,19.3
100408,2025-07-01 18:18:15.938575,Piacenza,14.9
100408,2025-08-01 18:18:15.938575,Piacenza,11.8
100408,2025-09-01 18:18:15.938575,Piacenza,13.9
100408,2025-10-01 18:18:15.938575,Piacenza,12.3
100408,2025-11-01 18:18:15.938575,Piacenza,13.7
100408,2025-12-01 18:18:15.938575,Piacenza,16.2
100408,2026-01-01 18:18:15.938575,Piacenza,13.0
100409,2024-02-01 18:18:15.938575,Piacenza,14.7
100409,2024-03-01 18:18:15.938575,Piacenza,14.7
100409,2024-04-01 18:18:15.938575,Piacenza,13.0
100409,2024-05-01 18:18:15.938575,Piacenza,11.8
100409,2024-06-01 18:18:15.938575,Piacenza,12.4
100409,2024-07-01 18:18:15.938575,Piacenza,16.1
100409,2024-08-01 18:18:15.938575,Piacenza,16.3
100409,2024-09-01 18:18:15.938575,Piacenza,10.6
100409,2024-10-01 18:18:15.938575,Piacenza,13.2
100409,2024-11-01 18:18:15.938575,Piacenza,11.7
100409,2024-12-01 18:18:15.938575,Piacenza,16.4
100409,2025-01-01 18:18:15.938575,Piacenza,12.6
100409,2025-02-01 18:18:15.938575,Piacenza,20.6
100409,2025-03-01 18:18:15.938575,Piacenza,14.7
100409,2025-04-01 18:18:15.938575,Piacenza,17.5
100409,2025-05-01 18:18:15.938575,Piacenza,11.0
100409,2025-06-01 18:18:15.938575,Piacenza,14.0
100409,2025-07-01 18:18:15.938575,Piacenza,15.8
100409,2025-08-01 18:18:15.938575,Piacenza,10.9
100409,2025-09-01 18:18:15.938575,Piacenza,14.1
100409,2025-10-01 18:18:15.938575,Piacenza,17.2
100409,2025-11-01 18:18:15.938575,Piacenza,13.0
100409,2025-12-01 18:18:15.938575,Piacenza,11.4
100409,2026-01-01 18:18:15.938575,Piacenza,19.4
100410,2024-02-01 18:18:15.938575,Piacenza,10.5
100410,2024-03-01 18:18:15.938575,Piacenza,14.5
100410,2024-04-01 18:18:15.938575,Piacenza,11.9
100410,2024-05-01 18:18:15.938575,Piacenza,11.2
100410,2024-06-01 18:18:15.938575,Piacenza,16.2
100410,2024-07-01 18:18:15.938575,Piacenza,13.4
100410,2024-08-01 18:18:15.938575,Piacenza,15.2
100410,2024-09-01 18:18:15.938575,Piacenza,7.2
100410,2024-10-01 18:18:15.938575,Piacenza,15.5
100410,2024-11-01 18:18:15.938575,Piacenza,11.8
100410,2024-12-01 18:18:15.938575,Piacenza,8.4
100410,2025-01-01 18:18:15.938575,Piacenza,19.7
100410,2025-02-01 18:18:15.938575,Piacenza,15.8
100410,2025-03-01 18:18:15.938575,Piacenza,14.7
100410,2025-04-01 18:18:15.938575,Piacenza,17.7
100410,2025-05-01 18:18:15.938575,Piacenza,14.7
100410,2025-06-01 18:18:15.938575,Piacenza,11.6
100410,2025-07-01 18:18:15.938575,Piacenza,13.5
100410,2025-08-01 18:18:15.938575,Piacenza,12.0
100410,2025-09-01 18:18:15.938575,Piacenza,12.5
100410,2025-10-01 18:18:15.938575,Piacenza,10.2
100410,2025-11-01 18:18:15.938575,Piacenza,11.1
100410,2025-12-01 18:18:15.938575,Piacenza,16.7
100410,2026-01-01 18:18:15.938575,Piacenza,15.0
100411,2024-02-01 18:18:15.938575,Piacenza,12.5
100411,2024-03-01 18:18:15.938575,Piacenza,10.9
100411,2024-04-01 18:18:15.938575,Piacenza,12.8
100411,2024-05-01 18:18:15.938575,Piacenza,8.9
100411,2024-06-01 18:18:15.938575,Piacenza,14.4
100411,2024-07-01 18:18:15.938575,Piacenza,16.8
100411,2024-08-01 18:18:15.938575,Piacenza,21.1
100411,2024-09-01 18:18:15.938575,Piacenza,10.7
100411,2024-10-01 18:18:15.938575,Piacenza,16.7
100411,2024-11-01 18:18:15.938575,Piacenza,11.9
100411,2024-12-01 18:18:15.938575,Piacenza,10.6
100411,2025-01-01 18:18:15.938575,Piacenza,10.6
100411,2025-02-01 18:18:15.938575,Piacenza,14.4
100411,2025-03-01 18:18:15.938575,Piacenza,11.2
100411,2025-04-01 18:18:15.938575,Piacenza,12.2
100411,2025-05-01 18:18:15.938575,Piacenza,12.7
100411,2025-06-01 18:18:15.938575,Piacenza,11.8
100411,2025-07-01 18:18:15.938575,Piacenza,11.6
100411,2025-08-01 18:18:15.938575,Piacenza,6.7
100411,2025-09-01 18:18:15.938575,Piacenza,14.3
100411,2025-10-01 18:18:15.938575,Piacenza,14.2
100411,2025-11-01 18:18:15.938575,Piacenza,11.6
100411,2025-12-01 18:18:15.938575,Piacenza,15.1
100411,2026-01-01 18:18:15.938575,Piacenza,18.2
100412,2024-02-01 18:18:15.938575,Piacenza,14.1
100412,2024-03-01 18:18:15.938575,Piacenza,18.0
100412,2024-04-01 18:18:15.938575,Piacenza,20.7
100412,2024-05-01 18:18:15.938575,Piacenza,21.6
100412,2024-06-01 18:18:15.938575,Piacenza,10.4
100412,2024-07-01 18:18:15.938575,Piacenza,10.5
100412,2024-08-01 18:18:15.938575,Piacenza,12.7
100412,2024-09-01 18:18:15.938575,Piacenza,14.4
100412,2024-10-01 18:18:15.938575,Piacenza,18.8
100412,2024-11-01 18:18:15.938575,Piacenza,15.9
100412,2024-12-01 18:18:15.938575,Piacenza,10.4
100412,2025-01-01 18:18:15.938575,Piacenza,12.2
100412,2025-02-01 18:18:15.938575,Piacenza,13.9
100412,2025-03-01 18:18:15.938575,Piacenza,9.5
100412,2025-04-01 18:18:15.938575,Piacenza,14.0
100412,2025-05-01 18:18:15.938575,Piacenza,10.4
100412,2025-06-01 18:18:15.938575,Piacenza,9.0
100412,2025-07-01 18:18:15.938575,Piacenza,11.2
100412,2025-08-01 18:18:15.938575,Piacenza,15.2
100412,2025-09-01 18:18:15.938575,Piacenza,15.2
100412,2025-10-01 18:18:15.938575,Piacenza,14.3
100412,2025-11-01 18:18:15.938575,Piacenza,17.0
100412,2025-12-01 18:18:15.938575,Piacenza,16.7
100412,2026-01-01 18:18:15.938575,Piacenza,14.6
100413,2024-02-01 18:18:15.938575,Piacenza,14.2
100413,2024-03-01 18:18:15.938575,Piacenza,14.4
100413,2024-04-01 18:18:15.938575,Piacenza,13.6
100413,2024-05-01 18:18:15.938575,Piacenza,7.5
100413,2024-06-01 18:18:15.938575,Piacenza,17.4
100413,2024-07-01 18:18:15.938575,Piacenza,15.2
100413,2024-08-01 18:18:15.938575,Piacenza,10.4
100413,2024-09-01 18:18:15.938575,Piacenza,18.3
100413,2024-10-01 18:18:15.938575,Piacenza,12.2
100413,2024-11-01 18:18:15.938575,Piacenza,13.7
100413,2024-12-01 18:18:15.938575,Piacenza,17.1
100413,2025-01-01 18:18:15.938575,Piacenza,14.7
100413,2025-02-01 18:18:15.938575,Piacenza,18.0
100413,2025-03-01 18:18:15.938575,Piacenza,12.9
100413,2025-04-01 18:18:15.938575,Piacenza,19.1
100413,2025-05-01 18:18:15.938575,Piacenza,11.7
100413,2025-06-01 18:18:15.938575,Piacenza,18.0
100413,2025-07-01 18:18:15.938575,Piacenza,7.2
100413,2025-08-01 18:18:15.938575,Piacenza,10.7
100413,2025-09-01 18:18:15.938575,Piacenza,14.9
100413,2025-10-01 18:18:15.938575,Piacenza,12.8
100413,2025-11-01 18:18:15.938575,Piacenza,13.8
100413,2025-12-01 18:18:15.938575,Piacenza,14.1
100413,2026-01-01 18:18:15.938575,Piacenza,10.4
100414,2024-02-01 18:18:15.938575,Piacenza,10.7
100414,2024-03-01 18:18:15.938575,Piacenza,14.7
100414,2024-04-01 18:18:15.938575,Piacenza,12.0
100414,2024-05-01 18:18:15.938575,Piacenza,18.0
100414,2024-06-01 18:18:15.938575,Piacenza,13.4
100414,2024-07-01 18:18:15.938575,Piacenza,16.2
100414,2024-08-01 18:18:15.938575,Piacenza,15.3
100414,2024-09-01 18:18:15.938575,Piacenza,12.2
100414,2024-10-01 18:18:15.938575,Piacenza,8.1
100414,2024-11-01 18:18:15.938575,Piacenza,17.6
100414,2024-12-01 18:18:15.938575,Piacenza,11.1
100414,2025-01-01 18:18:15.938575,Piacenza,12.8
100414,2025-02-01 18:18:15.938575,Piacenza,13.5
100414,2025-03-01 18:18:15.938575,Piacenza,13.8
100414,2025-04-01 18:18:15.938575,Piacenza,16.9
100414,2025-05-01 18:18:15.938575,Piacenza,14.0
100414,2025-06-01 18:18:15.938575,Piacenza,13.6
100414,2025-07-01 18:18:15.938575,Piacenza,17.1
100414,2025-08-01 18:18:15.938575,Piacenza,15.8
100414,2025-09-01 18:18:15.938575,Piacenza,11.8
100414,2025-10-01 18:18:15.938575,Piacenza,10.6
100414,2025-11-01 18:18:15.938575,Piacenza,11.5
100414,2025-12-01 18:18:15.938575,Piacenza,13.9
100414,2026-01-01 18:18:15.938575,Piacenza,10.3
100415,2024-02-01 18:18:15.938575,Piacenza,14.3
100415,2024-03-01 18:18:15.938575,Piacenza,13.6
100415,2024-04-01 18:18:15.938575,Piacenza,6.4
100415,2024-05-01 18:18:15.938575,Piacenza,9.8
100415,2024-06-01 18:18:15.938575,Piacenza,5.3
100415,2024-07-01 18:18:15.938575,Piacenza,13.0
100415,2024-08-01 18:18:15.938575,Piacenza,17.2
100415,2024-09-01 18:18:15.938575,Piacenza,8.3
100415,2024-10-01 18:18:15.938575,Piacenza,10.0
100415,2024-11-01 18:18:15.938575,Piacenza,13.5
100415,2024-12-01 18:18:15.938575,Piacenza,10.8
100415,2025-01-01 18:18:15.938575,Piacenza,10.8
100415,2025-02-01 18:18:15.938575,Piacenza,15.6
100415,2025-03-01 18:18:15.938575,Piacenza,12.5
100415,2025-04-01 18:18:15.938575,Piacenza,9.5
100415,2025-05-01 18:18:15.938575,Piacenza,7.7
100415,2025-06-01 18:18:15.938575,Piacenza,20.6
100415,2025-07-01 18:18:15.938575,Piacenza,17.4
100415,2025-08-01 18:18:15.938575,Piacenza,12.6
100415,2025-09-01 18:18:15.938575,Piacenza,14.3
100415,2025-10-01 18:18:15.938575,Piacenza,12.5
100415,2025-11-01 18:18:15.938575,Piacenza,15.5
100415,2025-12-01 18:18:15.938575,Piacenza,11.4
100415,2026-01-01 18:18:15.938575,Piacenza,12.4
100416,2024-02-01 18:18:15.938575,Piacenza,15.4
100416,2024-03-01 18:18:15.938575,Piacenza,18.4
100416,2024-04-01 18:18:15.938575,Piacenza,16.2
100416,2024-05-01 18:18:15.938575,Piacenza,17.7
100416,2024-06-01 18:18:15.938575,Piacenza,13.1
100416,2024-07-01 18:18:15.938575,Piacenza,12.1
100416,2024-08-01 18:18:15.938575,Piacenza,8.2
100416,2024-09-01 18:18:15.938575,Piacenza,14.2
100416,2024-10-01 18:18:15.938575,Piacenza,15.1
100416,2024-11-01 18:18:15.938575,Piacenza,13.1
100416,2024-12-01 18:18:15.938575,Piacenza,11.7
100416,2025-01-01 18:18:15.938575,Piacenza,17.7
100416,2025-02-01 18:18:15.938575,Piacenza,15.9
100416,2025-03-01 18:18:15.938575,Piacenza,17.9
100416,2025-04-01 18:18:15.938575,Piacenza,11.1
100416,2025-05-01 18:18:15.938575,Piacenza,11.9
